time,joint_positions
6.535,"array('d', [-1.620776815179998, 1.3316557518644536, -2.0829987195752873, 2.3213052512240124, 1.5706178399605133, 1.520808968749739])"
6.5360000000000005,"array('d', [-1.6208184627352138, 1.3318023049992516, -2.083197709367794, 2.3213527760050447, 1.5706178339581243, 1.52076755831038])"
6.537,"array('d', [-1.620860374026509, 1.3319501473664472, -2.0833909517326807, 2.3214070289229105, 1.570618211226308, 1.5207260120669805])"
6.538,"array('d', [-1.6209023139439027, 1.3320969285637383, -2.0835886111954265, 2.3214531356278005, 1.5706177539851112, 1.5206839127339553])"
6.539,"array('d', [-1.6209444530083092, 1.332243501983734, -2.083787784216102, 2.3215008867960276, 1.570617755076442, 1.520642022742169])"
6.54,"array('d', [-1.6209868565568568, 1.3323913669833873, -2.083981182989319, 2.32155536986988, 1.5706181393017384, 1.5205999949163345])"
6.541,"array('d', [-1.6210292867916254, 1.3325381671007934, -2.0841789994484805, 2.3216016741049255, 1.5706176865727832, 1.520557402487975])"
6.542,"array('d', [-1.621071918651086, 1.3326847580462817, -2.084378322995669, 2.321649612618024, 1.5706176921292916, 1.5205150302630022])"
6.543,"array('d', [-1.6211148157223034, 1.3328326430224917, -2.0845718466544305, 2.321704287897728, 1.570618081780566, 1.520472518294173])"
6.5440000000000005,"array('d', [-1.6211577375037025, 1.3329794595429567, -2.084769789484767, 2.3217507531399617, 1.5706176325082513, 1.5204294302753074])"
6.545,"array('d', [-1.6212008633615054, 1.33312606559335, -2.0849692339674886, 2.3217988434618855, 1.5706176416257958, 1.520386573426726])"
6.546,"array('d', [-1.6212442551254036, 1.3332739681894537, -2.0851628540622333, 2.321853676397978, 1.5706180358917476, 1.5203435750131686])"
6.547,"array('d', [-1.621287669586051, 1.3334207988904028, -2.085360895545697, 2.3219002695840603, 1.5706175893627763, 1.5202999891593085])"
6.548,"array('d', [-1.6213312905468942, 1.3335674179034376, -2.0855604341511373, 2.3219484795561507, 1.57061760132455, 1.5202566455314745])"
6.549,"array('d', [-1.621375178073531, 1.333715336006458, -2.0857541249751446, 2.3220034388076134, 1.570617999515344, 1.5202131585992908])"
6.55,"array('d', [-1.6214190862485778, 1.3338621788997869, -2.085952240009595, 2.3220501300587526, 1.570617555117925, 1.5201690728939743])"
6.551,"array('d', [-1.6214633171261847, 1.3340102935903315, -2.0861446577486538, 2.3221032670548896, 1.5706177271623367, 1.5201252216871122])"
6.5520000000000005,"array('d', [-1.6215075613570669, 1.3341573314116932, -2.0863415442102395, 2.322148174501037, 1.570617175915071, 1.520080740030155])"
6.553,"array('d', [-1.621552014450071, 1.3343041553936863, -2.086539961932623, 2.322194739042252, 1.5706171302394314, 1.5200365274975411])"
6.554,"array('d', [-1.6215967303745118, 1.3344522513858639, -2.0867326817667897, 2.322248016144715, 1.5706174883448067, 1.5199921738861912])"
6.555,"array('d', [-1.6216414640735624, 1.334599284718329, -2.086929803428371, 2.3222932390870383, 1.5706170281787222, 1.5199472181383404])"
6.556,"array('d', [-1.6216864070505363, 1.3347461030186039, -2.0871284432829293, 2.3223401134650143, 1.5706170226504041, 1.519902530732376])"
6.557,"array('d', [-1.6217315014717926, 1.3348927307700083, -2.0873284509995025, 2.322388930243005, 1.570617245130146, 1.5198577193085776])"
6.558,"array('d', [-1.621776868677457, 1.3350406636711165, -2.0875225386944534, 2.322444519829758, 1.570617737135015, 1.5198127917694997])"
6.559,"array('d', [-1.6218222495063461, 1.3351875122554748, -2.087721044659527, 2.3224917692116565, 1.5706173361195956, 1.5197672259287769])"
6.5600000000000005,"array('d', [-1.6218679607031505, 1.335335638727101, -2.0879137829678482, 2.3225454701053234, 1.5706175353610279, 1.5197219268363529])"
6.561,"array('d', [-1.6219136787048116, 1.3354826782193017, -2.088110991231581, 2.32259085559568, 1.570616999645448, 1.5196759600382204])"
6.562,"array('d', [-1.6219596128190155, 1.3356294999932754, -2.0883097131967805, 2.3226378707049604, 1.5706169670350225, 1.5196302954499135])"
6.563,"array('d', [-1.6220058115865958, 1.3357775997563566, -2.088502670046505, 2.3226916101827113, 1.5706173401216508, 1.5195844844341604])"
6.564,"array('d', [-1.6220520221805792, 1.3359246273250998, -2.0887000318585143, 2.3227372149534053, 1.5706168896229364, 1.5195380380376537])"
6.565,"array('d', [-1.6220984491078696, 1.3360714362371213, -2.088898897063601, 2.3227844462429315, 1.5706168935991012, 1.5194918924189218])"
6.566,"array('d', [-1.6221451413663175, 1.336219525610898, -2.0890919703078956, 2.3228384069086245, 1.570617285021237, 1.5194455991533964])"
6.567,"array('d', [-1.6221918433772087, 1.3363665393139088, -2.0892894486562894, 2.322884201536019, 1.5706168434581873, 1.519398658754777])"
6.5680000000000005,"array('d', [-1.6222388766503377, 1.33651480715952, -2.089481282251158, 2.3229364163828325, 1.5706170127221313, 1.519352011145787])"
6.569,"array('d', [-1.6222859116007702, 1.3366619971115297, -2.0896775650612285, 2.3229804963237384, 1.5706164664461755, 1.5193046796138403])"
6.57,"array('d', [-1.6223331653416349, 1.3368089661407359, -2.089875380665927, 2.3230262383074476, 1.57061641844856, 1.5192576756090659])"
6.571,"array('d', [-1.6223805701623624, 1.3369557387187943, -2.0900745738586517, 2.3230739428177514, 1.5706166170852263, 1.5192105442589843])"
6.572,"array('d', [-1.6224282465884725, 1.3371037955964042, -2.0902679263355055, 2.323128392610463, 1.5706170930805183, 1.519163298561021])"
6.573,"array('d', [-1.6224759277660963, 1.3372507710997124, -2.090465676004606, 2.3231746310973636, 1.5706166904015333, 1.5191153774273773])"
6.574,"array('d', [-1.6225239452106015, 1.337399004505477, -2.090657732947217, 2.3232272908082394, 1.5706168827769487, 1.5190677700389426])"
6.575,"array('d', [-1.6225719600569297, 1.337546153397951, -2.0908542373523686, 2.3232717575021153, 1.5706163498950687, 1.51901945413582])"
6.5760000000000005,"array('d', [-1.6226201985004918, 1.3376930788115295, -2.0910522605741604, 2.323317865795512, 1.5706163128192443, 1.518971487287936])"
6.577,"array('d', [-1.622668588953555, 1.3378398053195641, -2.0912516464994506, 2.3233659202443193, 1.5706165217624806, 1.5189233895823253])"
6.578,"array('d', [-1.6227172525712326, 1.3379878201370936, -2.091445145692981, 2.323420725302358, 1.5706170090521339, 1.5188751759563281])"
6.579,"array('d', [-1.6227659169268913, 1.33813474729569, -2.0916430428766644, 2.323467263444996, 1.5706166139765543, 1.5188262642574286])"
6.58,"array('d', [-1.6228149226436224, 1.3382829366204168, -2.0918352034649565, 2.3235202265481205, 1.5706168153463378, 1.518777687894845])"
6.581,"array('d', [-1.6228639214169371, 1.338430035201436, -2.0920318139135867, 2.323564941876139, 1.5706162884777441, 1.518728378769034])"
6.582,"array('d', [-1.6229131485440178, 1.3385769081225736, -2.092229933342761, 2.3236112818857784, 1.570616257538072, 1.5186794406895818])"
6.583,"array('d', [-1.6229626397080792, 1.338725042732404, -2.0924223160316773, 2.323664324147022, 1.5706166331726383, 1.518630349899887])"
6.5840000000000005,"array('d', [-1.6230121302012785, 1.3388721016277307, -2.0926190821888317, 2.3237092988347796, 1.5706161921462014, 1.5185805656304525])"
6.585,"array('d', [-1.6230618490039652, 1.339018934012973, -2.092817345803036, 2.323755894051724, 1.5706161986054306, 1.5185311488889974])"
6.586,"array('d', [-1.6231118326049445, 1.3391670308889325, -2.0930098435827404, 2.3238091958753837, 1.570616593427324, 1.518481578347383])"
6.587,"array('d', [-1.6231618134748778, 1.3393140484826753, -2.0932067246495922, 2.3238543955374418, 1.5706161619642143, 1.5184313024293221])"
6.588,"array('d', [-1.6232120251174145, 1.3394608384261681, -2.0934050956660357, 2.3239012044070306, 1.5706161752369487, 1.5183814047229054])"
6.589,"array('d', [-1.6232625022936653, 1.3396088958039727, -2.093597673010742, 2.3239547242169216, 1.5706165768591596, 1.5183313513168835])"
6.59,"array('d', [-1.6233129747302228, 1.3397558703800352, -2.093794635006707, 2.3240001073556904, 1.5706161495495867, 1.5182805809763211])"
6.591,"array('d', [-1.623363791978245, 1.3399040874477046, -2.0939859498511715, 2.3240518862929034, 1.5706163292101831, 1.518230180946915])"
6.5920000000000005,"array('d', [-1.6234145953029553, 1.3400512190588414, -2.094181695261855, 2.3240955539181147, 1.5706157968808077, 1.5181790205896113])"
6.593,"array('d', [-1.6234656319648948, 1.3401981210792062, -2.0943789607251078, 2.324140865532013, 1.5706157559990328, 1.5181282658979356])"
6.594,"array('d', [-1.623516820897127, 1.3403448178526292, -2.094577587017218, 2.32418813115353, 1.5706159608496832, 1.518077375841575])"
6.595,"array('d', [-1.623568282740409, 1.340492786864866, -2.0947703692540265, 2.32424212425828, 1.5706164454595009, 1.5180263700819014])"
6.596,"array('d', [-1.623619734686266, 1.3406396674561263, -2.094967529985276, 2.324287931963474, 1.5706160558281295, 1.5179746182826601])"
6.597,"array('d', [-1.6236715364890897, 1.340787795165834, -2.0951589940800672, 2.324340137947774, 1.5706162578915257, 1.5179232577978925])"
6.598,"array('d', [-1.6237233200537489, 1.3409348309369182, -2.0953548885893207, 2.3243841717508507, 1.5706157381168493, 1.5178711123900037])"
6.599,"array('d', [-1.6237753417850633, 1.3410816349468495, -2.095552290030044, 2.3244298290677943, 1.5706157074424254, 1.5178193941945348])"
6.6000000000000005,"array('d', [-1.6238276266636809, 1.3412296851945091, -2.095743991559734, 2.324482164841172, 1.5706160836310055, 1.5177675186431583])"
6.601,"array('d', [-1.623879900587809, 1.3413766586072224, -2.0959400559336343, 2.3245265066174303, 1.570615650133096, 1.5177149028561279])"
6.602,"array('d', [-1.623932412447624, 1.3415233994548799, -2.0961376143757664, 2.3245724664038714, 1.5706156576769204, 1.5176627090660566])"
6.603,"array('d', [-1.6239851883128282, 1.3416713896938575, -2.0963294411250453, 2.324625108363509, 1.5706160540005982, 1.5176103568881567])"
6.604,"array('d', [-1.624037951183909, 1.3418182993722252, -2.096525630165653, 2.32466971794207, 1.5706156307917531, 1.5175572523797813])"
6.605,"array('d', [-1.624090954520697, 1.341964975401317, -2.0967233047402014, 2.324715932728959, 1.5706156459406706, 1.5175045804910792])"
6.606,"array('d', [-1.6241442226726994, 1.3421129041556872, -2.0969152171836853, 2.324768833677935, 1.570616049921067, 1.5174517482334293])"
6.607,"array('d', [-1.6241974758379472, 1.3422597486844559, -2.0971114930999937, 2.324813664057739, 1.5706156314693953, 1.517398151885644])"
6.6080000000000005,"array('d', [-1.6242509720110094, 1.3424063585902584, -2.097309247516589, 2.324860087866423, 1.5706156514127196, 1.517344999008238])"
6.609,"array('d', [-1.6243047337925325, 1.3425542246911337, -2.0975012106754347, 2.324913203241611, 1.5706160613455502, 1.5172916839055064])"
6.61,"array('d', [-1.6243584785518743, 1.3427010030489812, -2.097697539598799, 2.324958211477731, 1.5706156464296859, 1.5172375929877573])"
6.611,"array('d', [-1.6244125794581217, 1.3428490139231657, -2.097888222807375, 2.325009591572483, 1.5706158351696378, 1.5171839377123437])"
6.612,"array('d', [-1.6244666532445735, 1.342995934005555, -2.0980833193869795, 2.325052884590222, 1.5706153151640712, 1.51712945782801])"
6.613,"array('d', [-1.624520972708264, 1.3431426178202712, -2.0982799252722746, 2.3250978053767346, 1.5706152804471352, 1.5170754494957217])"
6.614,"array('d', [-1.6245754455173398, 1.3432890896046172, -2.0984778778797866, 2.325144672026184, 1.5706154905316825, 1.5170212992547139])"
6.615,"array('d', [-1.6246301922314612, 1.343436823437623, -2.098669986579926, 2.3251982482797326, 1.5706159825378874, 1.516967032084502])"
6.6160000000000005,"array('d', [-1.624684916621258, 1.3435834638898714, -2.0988664568595534, 2.325243664659772, 1.5706156043054915, 1.5169119591809188])"
6.617,"array('d', [-1.62474000229634, 1.343731342438658, -2.099057229811927, 2.325295457325449, 1.5706158148098268, 1.516857343069863])"
6.618,"array('d', [-1.6247950564837939, 1.3438781237274904, -2.099252417865861, 2.3253390985226985, 1.5706153064837534, 1.516801877566903])"
6.619,"array('d', [-1.6248503612403322, 1.3440246669031055, -2.0994491030441242, 2.3253843469742654, 1.5706152812259413, 1.5167469053002836])"
6.62,"array('d', [-1.6249059293163852, 1.3441724469609801, -2.0996400862589764, 2.325436258968133, 1.5706156648875582, 1.516691769186001])"
6.621,"array('d', [-1.6249614742964673, 1.3443191452529788, -2.0998354168444044, 2.3254801993441347, 1.5706152422919248, 1.5166358346705404])"
6.622,"array('d', [-1.6250172693493026, 1.3444656047923962, -2.1000322320059968, 2.325525741808285, 1.5706152548977244, 1.5165803863640221])"
6.623,"array('d', [-1.6250733286389132, 1.3446133048369169, -2.100223312333116, 2.325577952712274, 1.570615658450003, 1.5165247733775455])"
6.6240000000000006,"array('d', [-1.62512936274751, 1.3447599193901805, -2.100418740361357, 2.325622151985867, 1.5706152457535878, 1.5164683497080764])"
6.625,"array('d', [-1.6251856494970531, 1.344906294251016, -2.100615644884032, 2.3256679405168503, 1.5706152656124162, 1.5164124229946])"
6.626,"array('d', [-1.6252422013243917, 1.345053913399786, -2.1008067830879993, 2.3257204026529443, 1.5706156765787183, 1.516356329653655])"
6.627,"array('d', [-1.6252987259329357, 1.345200443390869, -2.1010022710391114, 2.32576481342323, 1.5706152682535994, 1.5162994136911638])"
6.628,"array('d', [-1.6253556152923452, 1.3453481950298138, -2.1011921361535006, 2.3258155737111825, 1.5706154598289035, 1.5162429868803249])"
6.6290000000000004,"array('d', [-1.6254124666339669, 1.3454948540003355, -2.1013863995138764, 2.325858296707285, 1.5706149471095319, 1.5161856844155464])"
6.63,"array('d', [-1.625469573417868, 1.3456412717026114, -2.101582168866144, 2.3259026410586836, 1.5706149135980167, 1.516128907395976])"
6.631,"array('d', [-1.625526834197585, 1.3457874722554684, -2.1017792786831797, 2.3259489311645125, 1.570615123819437, 1.5160719838778594])"
6.632000000000001,"array('d', [-1.625584369112325, 1.3459349236871665, -2.101970565239478, 2.3260019121825715, 1.570615617612735, 1.5160149429203837])"
6.633,"array('d', [-1.6256418714414573, 1.3460812800223627, -2.102166197504052, 2.3260467826836586, 1.5706152465431729, 1.515957048662303])"
6.634,"array('d', [-1.6256997437975047, 1.3462288642939158, -2.1023561512361986, 2.326098007161457, 1.5706154607947338, 1.5158996647260512])"
6.635,"array('d', [-1.6257575737664205, 1.3463753491809827, -2.1025505051413464, 2.326141124146718, 1.5706149603354809, 1.5158413800373811])"
6.636,"array('d', [-1.6258156641776633, 1.3465215910699468, -2.1027463519251928, 2.3261858401863607, 1.5706149369904445, 1.5157836425090416])"
6.6370000000000005,"array('d', [-1.6258740175680853, 1.346669059419323, -2.1029365133108526, 2.3262372024375715, 1.5706153238113476, 1.5157257364975993])"
6.638,"array('d', [-1.6259323378579453, 1.3468154440650766, -2.103131006569072, 2.326280636822642, 1.5706149089910968, 1.5156669855527132])"
6.639,"array('d', [-1.6259909179067722, 1.3469615851541752, -2.103326979726093, 2.326325664640226, 1.5706149236921998, 1.5156087732333534])"
6.640000000000001,"array('d', [-1.626049761929705, 1.3471089567401318, -2.103517232655877, 2.3263773440332502, 1.5706153307130728, 1.5155503916964879])"
6.641,"array('d', [-1.6261085707441798, 1.3472552407847154, -2.103711818134574, 2.326421052797318, 1.570614925912597, 1.515491152699788])"
6.642,"array('d', [-1.6261677502386231, 1.3474027336103385, -2.1039008237741648, 2.3264710859666153, 1.570615116749191, 1.5154324444601779])"
6.643,"array('d', [-1.6262268832179263, 1.3475491349228703, -2.104094210629123, 2.326513156413924, 1.5706146090982211, 1.5153728225102867])"
6.644,"array('d', [-1.626286278895804, 1.3476952910676536, -2.1042891040499807, 2.326556849027531, 1.5706145745955604, 1.5153137678142734])"
6.6450000000000005,"array('d', [-1.6263458288310257, 1.3478412259797095, -2.1044853363230707, 2.326602492017792, 1.570614782487005, 1.51525456365542])"
6.646,"array('d', [-1.6264056524288206, 1.3479883986547236, -2.104675785182878, 2.3266548019512667, 1.5706152748432776, 1.5151952421082682])"
6.647,"array('d', [-1.6264654354502124, 1.3481344773353914, -2.1048705616158703, 2.326699073255098, 1.5706149091525643, 1.5151350316550487])"
6.648000000000001,"array('d', [-1.6265255946290844, 1.3482817717789577, -2.1050596965495125, 2.326749672385216, 1.5706151247488507, 1.5150753730746271])"
6.649,"array('d', [-1.6265857029626385, 1.3484279675413318, -2.10525321386756, 2.326792230389617, 1.5706146309398759, 1.5150147752083956])"
6.65,"array('d', [-1.62664607915953, 1.348573916419391, -2.1054482224332283, 2.3268363851628924, 1.5706146083223538, 1.5149547662915104])"
